Src,Name,Type,Date,Desc
TrendMicro,RANSOM_ENIGMA.A,Threat,"October 11, 2016",This Trojan  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.It modifies the Internet Explorer Zone Settings.
TrendMicro,RANSOM_HIDDENTEARSHADOW.A,Threat,"October 10, 2016",This ransomware also known as Crypt0Shad0w is based on the Hidden Tear open source ransomware.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,RANSOM_ALCATRAZ.A,Threat,"October 03, 2016",This ransomware also known as Alcatraz Locker charges its victims between 0.3 - 0.
TrendMicro,RANSOM_CRYPRAAS.B,Threat,"September 29, 2016",This ransomware is a variant of Encryptor RaaS a popular Ransomware as a Service (RaaS) that came out in July 2015. RANSOM_CRYPRAAS.
TrendMicro,RANSOM_MIRCOP.F116IL,Threat,"September 23, 2016",RANSOM_MIRCOP.F116IL is a variant of RANSOM_MIRCOP.
TrendMicro,RANSOM_HDDCRYPTOR.F,Threat,"September 14, 2016",This ransomware does not only target resources in network shares such as drives folders and files but locks the drive as well. It does this by combining both legitimate and malicious tools.
TrendMicro,RANSOM_HDDCRYPTOR.A,Threat,"September 14, 2016",This ransomware does not only target resources in network shares such as drives folders and files but locks the drive as well. It does this by combining both legitimate and malicious tools.
TrendMicro,OSX_MOKES.A,Threat,"September 12, 2016",This backdoor enables the attacker to steal a range of information including screenshots audio and keylogs. It can also execute commands and communicate using encrypted data.
TrendMicro,RANSOM_MILICRY.A,Threat,"September 01, 2016",This ransomware uses a free photo upload service as its C&amp;amp;amp;amp;amp;C server. This way it is able to mask its C&amp;amp;amp;amp;amp;C routines.
TrendMicro,RANSOM_POGOTEAR.A,Threat,"August 15, 2016",This ransomware uses Pokemon Go probably to hide its true nature. It tries to spread copies of itself on removable drives as PokemonGo.
TrendMicro,RANSOM_CRYPBEE.A,Threat,"August 10, 2016",This ransomware also known as R980 ransomware resembles some aspects of RANSOM_MADLOCKER as it drops  files other than ransom notes. It also avoids certain file paths.
TrendMicro,RANSOM_JSRAA.D,Threat,"July 21, 2016",This ransomware is written in Jscript a scripting language designed for Windows. This variant comes from an .
TrendMicro,RANSOM_CRYPMIC.A,Threat,"July 20, 2016",This ransomware is believed to be patterned after WALTRIX/CRYPTXXX. It almost has the same routines as the aforementioned ransomware family save for a few minor differences.
TrendMicro,RANSOM_STAMPADO.A,Threat,"July 14, 2016",This ransomware seemingly similar to JIGSAW ransomware threatens to delete one file six hours after non-payment. It threatens to delete all encrypted files after 96 hours of non-payment.
TrendMicro,RANSOM_MIRCOP.A,Threat,"June 24, 2016",This ransomware is delivered as an attached document via spam email. It disguises itself as a fake Thai customs form.
TrendMicro,RANSOM_JOKOZY.A,Threat,"June 23, 2016",This ransomware has the ability to encrypt files found on an affected system. This routine makes these files inaccessible until a ransom is paid.
TrendMicro,RANSOM_JSRAA.A,Threat,"June 19, 2016",This ransomware is written in Jscript a scripting language designed for Windows. Particularly it is for Internet Explorer.
TrendMicro,RANSOM_JIGSAW.I,Threat,"June 09, 2016",This JIGSAW ransomware uses chat support to aid customers in paying the demanded ransom. Previous variants of JIGSAW are known to use scary or porn-related ransom messages.
TrendMicro,RANSOM_JIGSAW.H,Threat,"June 09, 2016",This JIGSAW ransomware uses chat support to aid customers in paying the demanded ransom. Previous variants of JIGSAW are known to use scary or porn-related ransom messages.
TrendMicro,RANSOM_ZCRYPT.A,Threat,"May 26, 2016",This ransomware is one of the few ransomware families that is capable of spreading on its own. It drops a copy of itself in removable drives making use of USBs a risky practice.
TrendMicro,RANSOM_TAKALOCKER.A,Threat,"May 24, 2016",To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.This Trojan  arrives on a system as a file dropped by other malware or as a file downloaded unknowingly by users when visiting malicious sites.
TrendMicro,RANSOM_WALTRIX.C,Threat,"May 20, 2016",This ransomware known as CryptXXX is a .DLL file that is capable of locking screens.
TrendMicro,TSPY_TOXIFBNKR.A,Threat,"May 18, 2016",This malware is involved in the global financial network transfer system Swift hacking incident of April-May 2016. It has certain routines that are tailored to take advantage of the SWIFT messaging network in order to steal funds.
TrendMicro,TSPY_BRUTER.A,Threat,"May 18, 2016",This malware is involved in the global financial network transfer system Swift hacking incident of April-May 2016. It is a crucial component of the malware that performs the SWIFT message tampering that then causes financial theft.
TrendMicro,RANSOM_SHUJIN.A,Threat,"May 12, 2016",This ransomware attempts to bait Chinese users by using Chinese language in its ransom notes and interface.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,TROJ_LOCKY.DLDRA,Threat,"April 28, 2016",This malware is seen being distributed by the Magnitude Exploit Kit. It exploits a vulnerability in the Windows kernel (CVE-2015-1701) to download a LOCKY ransomware.
TrendMicro,PDF_FAREIT.BYX,Threat,"April 25, 2016",This is the detection for a malicious PDF file that executes Windows PowerShell via its OpenAction event to download a spyware. As a result the routines of the spyware are exhibited on the affected system.
TrendMicro,RANSOM_JIGSAW.A,Threat,"April 16, 2016",This ransomware discovered in April 2016 deletes the files it encrypts on a set time interval should the affected user delay payment. It also uses pornographic imagery in is routines.
TrendMicro,RANSOM_LOCKY.PUY,Threat,"April 08, 2016",This ransomware is delivered via the Magnitude exploit kit exploiting the Adobe Flash Player vulnerability CVE-2016-1019.To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,RANSOM_CRYPSAM.C,Threat,"March 31, 2016",SAMSAM is the latest ransomware variant that hit healthcare industry specifically the Kentucky Hospital. Based on reports this malware is distributed via unpatched servers instead of the usual infection vectors such as malicious websites or email attachments.
TrendMicro,RANSOM_CRYPSAM.B,Threat,"March 31, 2016",SAMSAM is the latest ransomware variant that hit healthcare industry specifically the Kentucky Hospital. Based on reports this malware is distributed via unpatched servers instead of the usual infection vectors such as malicious websites or email attachments.
TrendMicro,IOS_INSTASTEALER.A,Threat,"March 29, 2016",This is the detection for the malicious app dubbed as &amp;quot;InstaCare&amp;quot; that steals user's Instagram account information. To get a one-glance comprehensive view of the behavior of this Trojan refer to the Threat Diagram shown below.
TrendMicro,RANSOM_PETYA.A,Threat,"March 25, 2016",Known as PETYA crypto-ransomware this malware displays ransom notes at system startup and overwrites Master Boot Record (MBR). It also abuses the cloud storage service Dropbox for its infection vector.
TrendMicro,RANSOM_PETYA.D,Threat,"March 25, 2016",Known as PETYA crypto-ransomware this malware displays ransom notes at system startup and overwrites Master Boot Record (MBR). It also abuses the cloud storage service Dropbox for its infection vector.
TrendMicro,RANSOM_MAKTUB,Threat,"March 22, 2016",This new ransomware variant is known for the unique graphic designs of its ransom notes. Similar to other ransomware variants it encrypts files and arrives via email.
TrendMicro,RANSOM_MAKTUB.A,Threat,"March 22, 2016",This new ransomware variant is known for the unique graphic designs of its ransom notes. Similar to other ransomware variants it encrypts files and arrives via email.
TrendMicro,RANSOM_KERANGER.A,Threat,"March 07, 2016",This malware was involved in the March 2016 compromise of a popular bittorent client website where it was passed off as a legitimate upgrade installer. The first ransomware to exclusively target OSX machines users affected by this malware may find their important files and documents useless and unopenable.
TrendMicro,RANSOM_CERBER.A,Threat,"March 04, 2016",This crypto-ransomware &amp;amp;quot;speaks&amp;amp;quot; apart from dropping ransom notes. It determines the location (country) of the computer it infects and avoids infecting computers found in certain countries.
TrendMicro,BKDR_MISDAT.AC,Threat,"February 26, 2016",This malware is used in the attack believed to be targeting companies that are involved with Japan critical infrastructure. The attack is dubbed as Operation Dust Storm.
TrendMicro,ELF64_KAITEN.AA,Threat,"February 24, 2016",This malware is involved in the February 2016 compromise of an open-source Linux OS distribution website. It may find its way into users' systems by being embedded in a downloaded Linux Mint ISO file.
TrendMicro,RANSOM_MADLOCKER.B,Threat,"February 09, 2016",This latest ransomware variant is dubbed as DMA Locker. It encrypts files on fixed removable and network drives.
TrendMicro,RANSOM_EDGELOCKER.A,Threat,"January 31, 2016",This malwarediscovered late December 2016 has been found to be connecting to a bitcoin transaction site as part of its malicious routines. Users affected by this malware may find their critical documents and files encrypted which may cause data loss.
